game_pk,date,venue_name,temp_f,wind_mph,wind_deg,wind_out,is_dome
661509,2022-07-06,Truist Park,,,,False,False
662630,2022-07-06,Dodger Stadium,,,,False,False
663071,2022-07-07,Great American Ball Park,,,,False,False
663319,2022-07-08,Chase Field,,0.0,,False,True
663140,2022-07-07,Great American Ball Park,,,,False,False
661566,2022-07-07,Citizens Bank Park,,,,False,False
661091,2022-07-07,Oriole Park at Camden Yards,,,,False,False
662508,2022-07-07,Citi Field,,,,False,False
663233,2022-07-07,Fenway Park,,,,False,False
661521,2022-07-07,Truist Park,,,,False,False
661425,2022-07-07,Guaranteed Rate Field,,,,False,False
661842,2022-07-09,Globe Life Field,,0.0,,False,True
662253,2022-07-07,Petco Park,,,,False,False
663310,2022-07-09,Chase Field,,0.0,,False,True
662730,2022-07-07,Dodger Stadium,,,,False,False
662156,2022-07-07,T-Mobile Park,,,,False,False
661108,2022-07-08,Oriole Park at Camden Yards,,,,False,False
663053,2022-07-08,Great American Ball Park,,,,False,False
662498,2022-07-08,Citi Field,,,,False,False
663202,2022-07-08,Fenway Park,,,,False,False
661522,2022-07-08,Truist Park,,,,False,False
662614,2022-07-08,Kauffman Stadium,,,,False,False
661177,2022-07-08,American Family Field,,,,False,False
661412,2022-07-08,Guaranteed Rate Field,,,,False,False
661136,2022-07-08,Busch Stadium,,,,False,False
662352,2022-07-08,Oakland Coliseum,,,,False,False
662610,2022-07-08,Dodger Stadium,,,,False,False
662225,2022-07-08,Petco Park,,,,False,False
662155,2022-07-08,T-Mobile Park,,,,False,False
661411,2022-07-09,Guaranteed Rate Field,,,,False,False
661137,2022-07-09,Busch Stadium,,,,False,False
661808,2022-07-10,Globe Life Field,,0.0,,False,True
661071,2022-07-09,Oriole Park at Camden Yards,,,,False,False
663307,2022-07-10,Chase Field,,0.0,,False,True
662351,2022-07-09,Oakland Coliseum,,,,False,False
662663,2022-07-09,Kauffman Stadium,,,,False,False
663092,2022-07-09,Great American Ball Park,,,,False,False
661508,2022-07-09,Truist Park,,,,False,False
661224,2022-07-09,American Family Field,,,,False,False
662497,2022-07-09,Citi Field,,,,False,False
661324,2022-07-11,loanDepot park,,0.0,,False,True
661878,2022-07-11,Tropicana Field,,0.0,,False,True
662266,2022-07-09,Petco Park,,,,False,False
663223,2022-07-09,Fenway Park,,,,False,False
662683,2022-07-09,Dodger Stadium,,,,False,False
661814,2022-07-11,Globe Life Field,,0.0,,False,True
662147,2022-07-09,T-Mobile Park,,,,False,False
661092,2022-07-10,Oriole Park at Camden Yards,,,,False,False
663048,2022-07-10,Great American Ball Park,,,,False,False
661520,2022-07-10,Truist Park,,,,False,False
661377,2022-07-12,loanDepot park,,0.0,,False,True
662496,2022-07-10,Citi Field,,,,False,False
661722,2022-07-12,Rogers Centre,,0.0,,False,True
661877,2022-07-12,Tropicana Field,,0.0,,False,True
662662,2022-07-10,Kauffman Stadium,,,,False,False
661410,2022-07-10,Guaranteed Rate Field,,,,False,False
661178,2022-07-10,American Family Field,,,,False,False
661135,2022-07-10,Busch Stadium,,,,False,False
661813,2022-07-12,Globe Life Field,,0.0,,False,True
662215,2022-07-10,Oakland Coliseum,,,,False,False
662729,2022-07-10,Dodger Stadium,,,,False,False
662198,2022-07-10,Petco Park,,,,False,False
662183,2022-07-10,T-Mobile Park,,,,False,False
662700,2022-07-11,Kauffman Stadium,,,,False,False
663232,2022-07-10,Fenway Park,,,,False,False
662661,2022-07-11,Kauffman Stadium,,,,False,False
662956,2022-07-11,Progressive Field,,,,False,False
661120,2022-07-11,Busch Stadium,,,,False,False
661507,2022-07-11,Truist Park,,,,False,False
661376,2022-07-13,loanDepot park,,0.0,,False,True
662996,2022-07-11,Coors Field,,,,False,False
661721,2022-07-13,Rogers Centre,,0.0,,False,True
661876,2022-07-13,Tropicana Field,,0.0,,False,True
662100,2022-07-11,Oracle Park,,,,False,False
663087,2022-07-12,Progressive Field,,,,False,False
662976,2022-07-12,Progressive Field,,,,False,False
661812,2022-07-13,Globe Life Field,,0.0,,False,True
661262,2022-07-12,Yankee Stadium,,,,False,False
661506,2022-07-12,Truist Park,,,,False,False
661375,2022-07-14,loanDepot park,,0.0,,False,True
663187,2022-07-12,Wrigley Field,,,,False,False
661119,2022-07-12,Busch Stadium,,,,False,False
661688,2022-07-12,Target Field,,,,False,False
661720,2022-07-14,Rogers Centre,,0.0,,False,True
662984,2022-07-12,Coors Field,,,,False,False
661875,2022-07-14,Tropicana Field,,0.0,,False,True
662660,2022-07-12,Kauffman Stadium,,,,False,False
663402,2022-07-12,Angel Stadium,,,,False,False
662108,2022-07-12,Oracle Park,,,,False,False
661811,2022-07-14,Globe Life Field,,0.0,,False,True
662517,2022-07-13,Nationals Park,,,,False,False
662531,2022-07-13,Nationals Park,,,,False,False
661374,2022-07-15,loanDepot park,,0.0,,False,True
661505,2022-07-13,Truist Park,,,,False,False
661687,2022-07-13,Target Field,,,,False,False
661719,2022-07-15,Rogers Centre,,0.0,,False,True
662659,2022-07-13,Kauffman Stadium,,,,False,False
661874,2022-07-15,Tropicana Field,,0.0,,False,True
661810,2022-07-15,Globe Life Field,,0.0,,False,True
662923,2022-07-15,Minute Maid Park,,0.0,,False,True
662107,2022-07-13,Oracle Park,,,,False,False
661269,2022-07-13,Yankee Stadium,,,,False,False
662949,2022-07-13,Progressive Field,,,,False,False
661118,2022-07-13,Busch Stadium,,,,False,False
663230,2022-07-13,Wrigley Field,,,,False,False
662895,2022-07-13,Coors Field,,,,False,False
663401,2022-07-13,Angel Stadium,,,,False,False
661100,2022-07-14,Coors Field,,,,False,False
662518,2022-07-14,Nationals Park,,,,False,False
661261,2022-07-14,Yankee Stadium,,,,False,False
661718,2022-07-16,Rogers Centre,,0.0,,False,True
663123,2022-07-14,Progressive Field,,,,False,False
661809,2022-07-16,Globe Life Field,,0.0,,False,True
661675,2022-07-14,Target Field,,,,False,False
661117,2022-07-14,Busch Stadium,,,,False,False
662909,2022-07-16,Minute Maid Park,,0.0,,False,True
661873,2022-07-16,Tropicana Field,,0.0,,False,True
661359,2022-07-16,loanDepot park,,0.0,,False,True
661101,2022-07-14,Wrigley Field,,,,False,False
663386,2022-07-14,Angel Stadium,,,,False,False
662109,2022-07-14,Oracle Park,,,,False,False
662516,2022-07-15,Nationals Park,,,,False,False
661717,2022-07-17,Rogers Centre,,0.0,,False,True
661260,2022-07-15,Yankee Stadium,,,,False,False
662942,2022-07-15,Progressive Field,,,,False,False
661872,2022-07-17,Tropicana Field,,0.0,,False,True
661373,2022-07-17,loanDepot park,,0.0,,False,True
662908,2022-07-17,Minute Maid Park,,0.0,,False,True
661674,2022-07-15,Target Field,,,,False,False
661116,2022-07-15,Busch Stadium,,,,False,False
661821,2022-07-17,Globe Life Field,,0.0,,False,True
661113,2022-07-15,Coors Field,,,,False,False
662197,2022-07-15,Petco Park,,,,False,False
663385,2022-07-15,Angel Stadium,,,,False,False
661421,2022-07-21,loanDepot park,,0.0,,False,True
662776,2022-07-21,Minute Maid Park,,0.0,,False,True
662775,2022-07-21,Minute Maid Park,,0.0,,False,True
661673,2022-07-16,Target Field,,,,False,False
662072,2022-07-15,Oracle Park,,,,False,False
661114,2022-07-16,Wrigley Field,,,,False,False
661966,2022-07-16,Busch Stadium,,,,False,False
661115,2022-07-16,Wrigley Field,,,,False,False
662483,2022-07-16,Nationals Park,,,,False,False
661081,2022-07-16,Coors Field,,,,False,False
662952,2022-07-16,Progressive Field,,,,False,False
661259,2022-07-16,Yankee Stadium,,,,False,False
662113,2022-07-16,Oracle Park,,,,False,False
662271,2022-07-16,Petco Park,,,,False,False
663415,2022-07-16,Angel Stadium,,,,False,False
662530,2022-07-17,Nationals Park,,,,False,False
663306,2022-07-22,Chase Field,,0.0,,False,True
661672,2022-07-17,Target Field,,,,False,False
661258,2022-07-17,Yankee Stadium,,,,False,False
661082,2022-07-17,Wrigley Field,,,,False,False
661080,2022-07-17,Coors Field,,,,False,False
662059,2022-07-17,Oracle Park,,,,False,False
662269,2022-07-17,Petco Park,,,,False,False
662411,2022-07-21,Oakland Coliseum,,,,False,False
662408,2022-07-21,Oakland Coliseum,,,,False,False
662685,2022-07-21,Dodger Stadium,,,,False,False
663060,2022-07-22,Great American Ball Park,,,,False,False
661560,2022-07-22,Citizens Bank Park,,,,False,False
662327,2022-07-22,PNC Park,,,,False,False
661072,2022-07-22,Oriole Park at Camden Yards,,,,False,False
662481,2022-07-22,Citi Field,,,,False,False
663222,2022-07-22,Fenway Park,,,,False,False
661504,2022-07-22,Truist Park,,,,False,False
662658,2022-07-22,Kauffman Stadium,,,,False,False
663305,2022-07-23,Chase Field,,0.0,,False,True
661409,2022-07-22,Guaranteed Rate Field,,,,False,False
661193,2022-07-22,American Family Field,,,,False,False
662344,2022-07-22,Oakland Coliseum,,,,False,False
662167,2022-07-22,T-Mobile Park,,,,False,False
662589,2022-07-22,Dodger Stadium,,,,False,False
661523,2022-07-23,Guaranteed Rate Field,,,,False,False
661408,2022-07-23,Guaranteed Rate Field,,,,False,False
662146,2022-07-23,T-Mobile Park,,,,False,False
661559,2022-07-23,Citizens Bank Park,,,,False,False
662902,2022-07-23,Comerica Park,,,,False,False
663221,2022-07-23,Fenway Park,,,,False,False
663047,2022-07-23,Great American Ball Park,,,,False,False
663316,2022-07-24,Chase Field,,0.0,,False,True
661057,2022-07-23,Oriole Park at Camden Yards,,,,False,False
662436,2022-07-23,PNC Park,,,,False,False
662495,2022-07-23,Citi Field,,,,False,False
662657,2022-07-23,Kauffman Stadium,,,,False,False
661201,2022-07-23,American Family Field,,,,False,False
662608,2022-07-23,Dodger Stadium,,,,False,False
661503,2022-07-23,Truist Park,,,,False,False
662348,2022-07-23,Oakland Coliseum,,,,False,False
661556,2022-07-24,Citizens Bank Park,,,,False,False
663220,2022-07-24,Fenway Park,,,,False,False
661502,2022-07-24,Truist Park,,,,False,False
662357,2022-07-24,PNC Park,,,,False,False
663315,2022-07-25,Chase Field,,0.0,,False,True
661056,2022-07-24,Oriole Park at Camden Yards,,,,False,False
663059,2022-07-24,Great American Ball Park,,,,False,False
662901,2022-07-24,Comerica Park,,,,False,False
662656,2022-07-24,Kauffman Stadium,,,,False,False
661407,2022-07-24,Guaranteed Rate Field,,,,False,False
662343,2022-07-24,Oakland Coliseum,,,,False,False
661716,2022-07-26,Rogers Centre,,0.0,,False,True
661184,2022-07-24,American Family Field,,,,False,False
662145,2022-07-24,T-Mobile Park,,,,False,False
662682,2022-07-24,Dodger Stadium,,,,False,False
662458,2022-07-24,Citi Field,,,,False,False
663046,2022-07-25,Great American Ball Park,,,,False,False
661055,2022-07-25,Oriole Park at Camden Yards,,,,False,False
661555,2022-07-25,Citizens Bank Park,,,,False,False
663314,2022-07-26,Chase Field,,0.0,,False,True
663219,2022-07-25,Fenway Park,,,,False,False
662809,2022-07-25,Comerica Park,,,,False,False
661065,2022-07-25,Wrigley Field,,,,False,False
662655,2022-07-25,Kauffman Stadium,,,,False,False
661231,2022-07-25,American Family Field,,,,False,False
662347,2022-07-25,Oakland Coliseum,,,,False,False
662576,2022-07-25,Dodger Stadium,,,,False,False
661064,2022-07-26,Wrigley Field,,,,False,False
663029,2022-07-26,Great American Ball Park,,,,False,False
663294,2022-07-27,Chase Field,,0.0,,False,True
662166,2022-07-25,T-Mobile Park,,,,False,False
661054,2022-07-26,Oriole Park at Camden Yards,,,,False,False
661563,2022-07-26,Citizens Bank Park,,,,False,False
661715,2022-07-27,Rogers Centre,,0.0,,False,True
663203,2022-07-26,Fenway Park,,,,False,False
662813,2022-07-26,Comerica Park,,,,False,False
662438,2022-07-26,Citi Field,,,,False,False
661281,2022-07-26,American Family Field,,,,False,False
662653,2022-07-26,Kauffman Stadium,,,,False,False
662573,2022-07-26,Dodger Stadium,,,,False,False
661714,2022-07-28,Rogers Centre,,0.0,,False,True
662346,2022-07-26,Oakland Coliseum,,,,False,False
662907,2022-07-28,Minute Maid Park,,0.0,,False,True
661079,2022-07-26,Coors Field,,,,False,False
661554,2022-07-27,Citizens Bank Park,,,,False,False
662184,2022-07-26,T-Mobile Park,,,,False,False
662900,2022-07-27,Comerica Park,,,,False,False
661372,2022-07-29,loanDepot park,,0.0,,False,True
662652,2022-07-27,Kauffman Stadium,,,,False,False
661249,2022-07-27,American Family Field,,,,False,False
662565,2022-07-27,Dodger Stadium,,,,False,False
661713,2022-07-29,Rogers Centre,,0.0,,False,True
661871,2022-07-29,Tropicana Field,,0.0,,False,True
661078,2022-07-27,Coors Field,,,,False,False
662345,2022-07-27,Oakland Coliseum,,,,False,False
662745,2022-07-29,Minute Maid Park,,0.0,,False,True
663028,2022-07-27,Great American Ball Park,,,,False,False
662165,2022-07-27,T-Mobile Park,,,,False,False
661053,2022-07-27,Oriole Park at Camden Yards,,,,False,False
663191,2022-07-27,Fenway Park,,,,False,False
662420,2022-07-27,Citi Field,,,,False,False
661870,2022-07-30,Tropicana Field,,0.0,,False,True
663027,2022-07-28,Great American Ball Park,,,,False,False
661712,2022-07-30,Rogers Centre,,0.0,,False,True
661052,2022-07-28,Oriole Park at Camden Yards,,,,False,False
661371,2022-07-30,loanDepot park,,0.0,,False,True
662326,2022-07-28,PNC Park,,,,False,False
662738,2022-07-30,Minute Maid Park,,0.0,,False,True
661257,2022-07-28,Yankee Stadium,,,,False,False
663200,2022-07-28,Fenway Park,,,,False,False
663380,2022-07-28,Angel Stadium,,,,False,False
661077,2022-07-28,Coors Field,,,,False,False
662058,2022-07-28,Oracle Park,,,,False,False
663026,2022-07-29,Great American Ball Park,,,,False,False
662477,2022-07-29,Nationals Park,,,,False,False
662435,2022-07-29,PNC Park,,,,False,False
661711,2022-07-31,Rogers Centre,,0.0,,False,True
661256,2022-07-29,Yankee Stadium,,,,False,False
661501,2022-07-29,Truist Park,,,,False,False
663190,2022-07-29,Fenway Park,,,,False,False
661406,2022-07-29,Guaranteed Rate Field,,,,False,False
661076,2022-07-29,Coors Field,,,,False,False
663379,2022-07-29,Angel Stadium,,,,False,False
661869,2022-07-31,Tropicana Field,,0.0,,False,True
661370,2022-07-31,loanDepot park,,0.0,,False,True
662918,2022-07-31,Minute Maid Park,,0.0,,False,True
662268,2022-07-29,Petco Park,,,,False,False
662057,2022-07-29,Oracle Park,,,,False,False
661255,2022-07-30,Yankee Stadium,,,,False,False
663192,2022-07-30,Fenway Park,,,,False,False
662476,2022-07-30,Nationals Park,,,,False,False
661369,2022-08-01,loanDepot park,,0.0,,False,True
663025,2022-07-30,Great American Ball Park,,,,False,False
662196,2022-07-30,Petco Park,,,,False,False
662415,2022-07-30,PNC Park,,,,False,False
661451,2022-07-30,Guaranteed Rate Field,,,,False,False
661820,2022-08-01,Globe Life Field,,0.0,,False,True
662737,2022-08-01,Minute Maid Park,,0.0,,False,True
661499,2022-07-30,Truist Park,,,,False,False
662112,2022-07-30,Oracle Park,,,,False,False
662989,2022-07-30,Coors Field,,,,False,False
663378,2022-07-30,Angel Stadium,,,,False,False
662475,2022-07-31,Nationals Park,,,,False,False
661368,2022-08-02,loanDepot park,,0.0,,False,True
662414,2022-07-31,PNC Park,,,,False,False
661254,2022-07-31,Yankee Stadium,,,,False,False
661498,2022-07-31,Truist Park,,,,False,False
663189,2022-07-31,Fenway Park,,,,False,False
661868,2022-08-02,Tropicana Field,,0.0,,False,True
661388,2022-07-31,Guaranteed Rate Field,,,,False,False
663024,2022-07-31,Great American Ball Park,,,,False,False
662988,2022-07-31,Coors Field,,,,False,False
661819,2022-08-02,Globe Life Field,,0.0,,False,True
662736,2022-08-02,Minute Maid Park,,0.0,,False,True
663377,2022-07-31,Angel Stadium,,,,False,False
662267,2022-07-31,Petco Park,,,,False,False
662071,2022-07-31,Oracle Park,,,,False,False
661867,2022-08-03,Tropicana Field,,0.0,,False,True
661268,2022-08-01,Yankee Stadium,,,,False,False
662474,2022-08-01,Nationals Park,,,,False,False
662947,2022-08-01,Progressive Field,,,,False,False
661671,2022-08-01,Target Field,,,,False,False
661818,2022-08-03,Globe Life Field,,0.0,,False,True
662725,2022-08-03,Minute Maid Park,,0.0,,False,True
661387,2022-08-01,Guaranteed Rate Field,,,,False,False
662224,2022-08-01,Petco Park,,,,False,False
661367,2022-08-03,loanDepot park,,0.0,,False,True
662220,2022-08-02,Petco Park,,,,False,False
662070,2022-08-01,Oracle Park,,,,False,False
662250,2022-08-02,Petco Park,,,,False,False
662529,2022-08-02,Nationals Park,,,,False,False
661253,2022-08-02,Yankee Stadium,,,,False,False
662298,2022-08-02,PNC Park,,,,False,False
662941,2022-08-02,Progressive Field,,,,False,False
661496,2022-08-02,Truist Park,,,,False,False
661959,2022-08-02,Busch Stadium,,,,False,False
661661,2022-08-02,Target Field,,,,False,False
661386,2022-08-02,Guaranteed Rate Field,,,,False,False
663376,2022-08-02,Angel Stadium,,,,False,False
662056,2022-08-02,Oracle Park,,,,False,False
661500,2022-08-03,Truist Park,,,,False,False
662946,2022-08-03,Progressive Field,,,,False,False
661817,2022-08-04,Globe Life Field,,0.0,,False,True
661293,2022-08-03,Yankee Stadium,,,,False,False
661664,2022-08-03,Target Field,,,,False,False
661385,2022-08-03,Guaranteed Rate Field,,,,False,False
662324,2022-08-03,PNC Park,,,,False,False
662552,2022-08-03,Nationals Park,,,,False,False
663375,2022-08-03,Angel Stadium,,,,False,False
662055,2022-08-03,Oracle Park,,,,False,False
661816,2022-08-05,Globe Life Field,,0.0,,False,True
662244,2022-08-03,Petco Park,,,,False,False
662303,2022-08-04,PNC Park,,,,False,False
661945,2022-08-04,Busch Stadium,,,,False,False
661932,2022-08-04,Busch Stadium,,,,False,False
663313,2022-08-05,Chase Field,,0.0,,False,True
662114,2022-08-04,Oracle Park,,,,False,False
663374,2022-08-04,Angel Stadium,,,,False,False
662219,2022-08-04,Petco Park,,,,False,False
661565,2022-08-04,Citizens Bank Park,,,,False,False
662975,2022-08-04,Progressive Field,,,,False,False
662812,2022-08-04,Comerica Park,,,,False,False
662419,2022-08-04,Citi Field,,,,False,False
661660,2022-08-04,Target Field,,,,False,False
661063,2022-08-05,Wrigley Field,,,,False,False
662651,2022-08-04,Kauffman Stadium,,,,False,False
662811,2022-08-05,Comerica Park,,,,False,False
661815,2022-08-06,Globe Life Field,,0.0,,False,True
661048,2022-08-05,Oriole Park at Camden Yards,,,,False,False
661562,2022-08-05,Citizens Bank Park,,,,False,False
662945,2022-08-05,Progressive Field,,,,False,False
661659,2022-08-05,Target Field,,,,False,False
662418,2022-08-05,Citi Field,,,,False,False
663288,2022-08-06,Chase Field,,0.0,,False,True
662650,2022-08-05,Kauffman Stadium,,,,False,False
661174,2022-08-05,American Family Field,,,,False,False
661946,2022-08-05,Busch Stadium,,,,False,False
662564,2022-08-05,Dodger Stadium,,,,False,False
662164,2022-08-05,T-Mobile Park,,,,False,False
661062,2022-08-06,Wrigley Field,,,,False,False
662499,2022-08-06,Citi Field,,,,False,False
662417,2022-08-06,Citi Field,,,,False,False
662154,2022-08-06,T-Mobile Park,,,,False,False
